step,generated_image_token_id,rank,prompt_index,absolute_position,token_id,token,attention
339,15618,10,2,4,22204,Ġruin,0.001135242753662169
340,12481,1,3,5,11,",",0.006778483744710684
340,12481,2,10,12,11,",",0.003961571026593447
340,12481,3,15,17,11,",",0.0030961823649704456
340,12481,4,46,48,11,",",0.002463680226355791
340,12481,5,20,22,11,",",0.002069622278213501
340,12481,6,22,24,11,",",0.0015360601246356964
340,12481,7,17,19,11,",",0.0014974058140069246
340,12481,8,6,8,285,Ġand,0.001303937053307891
340,12481,9,40,42,285,Ġand,0.001027911202982068
340,12481,10,33,35,285,Ġand,0.0009453625534661114
341,11511,1,3,5,11,",",0.0070464834570884705
341,11511,2,10,12,11,",",0.0037970421835780144
341,11511,3,15,17,11,",",0.003397021209821105
341,11511,4,46,48,11,",",0.0025343610905110836
341,11511,5,20,22,11,",",0.001863655517809093
341,11511,6,22,24,11,",",0.0016721661668270826
341,11511,7,17,19,11,",",0.0014718177262693644
341,11511,8,6,8,285,Ġand,0.0013184759300202131
341,11511,9,40,42,285,Ġand,0.0009738035150803626
341,11511,10,28,30,285,Ġand,0.0009238101774826646
342,1148,1,3,5,11,",",0.006885089911520481
342,1148,2,10,12,11,",",0.003797342535108328
342,1148,3,15,17,11,",",0.0033270393032580614
342,1148,4,46,48,11,",",0.0025128412526100874
342,1148,5,17,19,11,",",0.0016680958215147257
342,1148,6,22,24,11,",",0.0016408773371949792
342,1148,7,20,22,11,",",0.0016361660091206431
342,1148,8,6,8,285,Ġand,0.001209503156132996
342,1148,9,40,42,285,Ġand,0.000937718665227294
342,1148,10,28,30,285,Ġand,0.0009022688027471304
343,2220,1,3,5,11,",",0.007033869158476591
343,2220,2,10,12,11,",",0.004074382595717907
343,2220,3,15,17,11,",",0.0030389046296477318
343,2220,4,46,48,11,",",0.0024793716147542
343,2220,5,17,19,11,",",0.0020282259210944176
343,2220,6,20,22,11,",",0.001687083044089377
343,2220,7,22,24,11,",",0.001477438141591847
343,2220,8,6,8,285,Ġand,0.0012905829353258014
343,2220,9,40,42,285,Ġand,0.0010373734403401613
343,2220,10,28,30,285,Ġand,0.0009761603432707489
344,8963,1,3,5,11,",",0.006971308495849371
344,8963,2,10,12,11,",",0.004065657965838909
344,8963,3,15,17,11,",",0.002840581350028515
344,8963,4,46,48,11,",",0.0024948948994278908
344,8963,5,17,19,11,",",0.002077788580209017
344,8963,6,20,22,11,",",0.0018329203594475985
344,8963,7,22,24,11,",",0.001437150640413165
344,8963,8,6,8,285,Ġand,0.0014066608855500817
344,8963,9,28,30,285,Ġand,0.0009722545510157943
344,8963,10,40,42,285,Ġand,0.0009522293112240732
345,8350,1,3,5,11,",",0.006875566206872463
345,8350,2,10,12,11,",",0.004029799718409777
345,8350,3,15,17,11,",",0.0026676186826080084
345,8350,4,46,48,11,",",0.0026067032013088465
345,8350,5,20,22,11,",",0.0021792070474475622
345,8350,6,17,19,11,",",0.0019577578641474247
345,8350,7,22,24,11,",",0.0014982213033363223
345,8350,8,6,8,285,Ġand,0.0014946378068998456
345,8350,9,33,35,285,Ġand,0.0010769162327051163
345,8350,10,28,30,285,Ġand,0.0010086999973282218
346,5960,1,3,5,11,",",0.007078513037413359
346,5960,2,10,12,11,",",0.004084767308086157
346,5960,3,15,17,11,",",0.002770210150629282
346,5960,4,20,22,11,",",0.0027406634762883186
346,5960,5,46,48,11,",",0.002675771713256836
346,5960,6,17,19,11,",",0.001805859967134893
346,5960,7,22,24,11,",",0.0016858970047906041
346,5960,8,6,8,285,Ġand,0.0013954628957435489
346,5960,9,33,35,285,Ġand,0.001153143704868853
346,5960,10,28,30,285,Ġand,0.0011378052877262235
347,2769,1,3,5,11,",",0.007015018258243799
347,2769,2,20,22,11,",",0.004260973073542118
347,2769,3,10,12,11,",",0.004158646799623966
347,2769,4,15,17,11,",",0.0028671438340097666
347,2769,5,46,48,11,",",0.0026882337406277657
347,2769,6,22,24,11,",",0.0017655735136941075
347,2769,7,17,19,11,",",0.0016697872197255492
347,2769,8,6,8,285,Ġand,0.0013143412070348859
347,2769,9,33,35,285,Ġand,0.0012144307838752866
347,2769,10,28,30,285,Ġand,0.0011127865873277187
348,4182,1,3,5,11,",",0.007209909614175558
348,4182,2,10,12,11,",",0.004332855809479952
348,4182,3,20,22,11,",",0.0034665693528950214
348,4182,4,15,17,11,",",0.002982786390930414
348,4182,5,46,48,11,",",0.0025366630870848894
348,4182,6,22,24,11,",",0.0020455827470868826
348,4182,7,17,19,11,",",0.0017258141888305545
348,4182,8,6,8,285,Ġand,0.001279303221963346
348,4182,9,33,35,285,Ġand,0.0012611794518306851
348,4182,10,28,30,285,Ġand,0.0011791608994826674
349,3405,1,3,5,11,",",0.007223797030746937
349,3405,2,10,12,11,",",0.004348573740571737
349,3405,3,15,17,11,",",0.0029872271697968245
349,3405,4,22,24,11,",",0.002482122043147683
349,3405,5,20,22,11,",",0.0023313178680837154
349,3405,6,46,48,11,",",0.002307548187673092
349,3405,7,17,19,11,",",0.0016992706805467606
349,3405,8,6,8,285,Ġand,0.0012721468228846788
349,3405,9,40,42,285,Ġand,0.0011147434124723077
349,3405,10,33,35,285,Ġand,0.0010833851993083954
350,7987,1,3,5,11,",",0.0071567059494555
350,7987,2,10,12,11,",",0.00451243668794632
350,7987,3,15,17,11,",",0.002898680977523327
350,7987,4,46,48,11,",",0.002491074614226818
350,7987,5,17,19,11,",",0.002067395020276308
350,7987,6,20,22,11,",",0.002037184080109
350,7987,7,22,24,11,",",0.0019233233761042356
350,7987,8,6,8,285,Ġand,0.0013800115557387471
350,7987,9,33,35,285,Ġand,0.0012147406814619899
350,7987,10,28,30,285,Ġand,0.001159798470325768
351,6491,1,3,5,11,",",0.0071287308819592
351,6491,2,10,12,11,",",0.004144175909459591
351,6491,3,15,17,11,",",0.002872300101444125
351,6491,4,22,24,11,",",0.0028143886011093855
351,6491,5,46,48,11,",",0.002249823184683919
351,6491,6,20,22,11,",",0.0018644735682755709
351,6491,7,17,19,11,",",0.001773044466972351
351,6491,8,6,8,285,Ġand,0.0013241975102573633
351,6491,9,33,35,285,Ġand,0.0010686313034966588
351,6491,10,28,30,285,Ġand,0.0010039386106655002
352,5998,1,3,5,11,",",0.007130503188818693
352,5998,2,10,12,11,",",0.004136679694056511
352,5998,3,15,17,11,",",0.0029989732429385185
352,5998,4,46,48,11,",",0.0025573228485882282
352,5998,5,22,24,11,",",0.0020192614756524563
352,5998,6,20,22,11,",",0.002008411567658186
352,5998,7,17,19,11,",",0.0018800758989527822
352,5998,8,6,8,285,Ġand,0.0013304395833984017
352,5998,9,33,35,285,Ġand,0.001189027214422822
352,5998,10,28,30,285,Ġand,0.0010993089526891708
353,975,1,3,5,11,",",0.007128165569156408
353,975,2,10,12,11,",",0.003983309492468834
353,975,3,15,17,11,",",0.003088221186771989
353,975,4,46,48,11,",",0.002411108696833253
353,975,5,22,24,11,",",0.0020043791737407446
353,975,6,20,22,11,",",0.001987888477742672
353,975,7,17,19,11,",",0.0017078790115192533
353,975,8,6,8,285,Ġand,0.0012794993817806244
353,975,9,28,30,285,Ġand,0.0010475082090124488
353,975,10,33,35,285,Ġand,0.0010375453857704997
354,12734,1,3,5,11,",",0.007298652548342943
354,12734,2,10,12,11,",",0.004206511192023754
354,12734,3,15,17,11,",",0.0031936916057020426
354,12734,4,46,48,11,",",0.0027200134936720133
354,12734,5,20,22,11,",",0.002032348420470953
354,12734,6,22,24,11,",",0.001850263448432088
354,12734,7,17,19,11,",",0.0018050188664346933
354,12734,8,6,8,285,Ġand,0.001276625320315361
354,12734,9,28,30,285,Ġand,0.0011989037739112973
354,12734,10,33,35,285,Ġand,0.0010394459823146462
355,2627,1,3,5,11,",",0.007069617044180632
355,2627,2,10,12,11,",",0.004127390217036009
355,2627,3,15,17,11,",",0.0031590054277330637
355,2627,4,46,48,11,",",0.0024050765205174685
355,2627,5,20,22,11,",",0.0019017168087884784
355,2627,6,17,19,11,",",0.0017904607811942697
355,2627,7,22,24,11,",",0.0016743990126997232
355,2627,8,6,8,285,Ġand,0.0012812548084184527
355,2627,9,1,3,15213,Ġtemple,0.0012175006559118629
355,2627,10,28,30,285,Ġand,0.001177776837721467
356,4012,1,3,5,11,",",0.006992266047745943
356,4012,2,10,12,11,",",0.004723209422081709
356,4012,3,15,17,11,",",0.00300872721709311
356,4012,4,46,48,11,",",0.00238413130864501
356,4012,5,17,19,11,",",0.0019525563111528754
356,4012,6,20,22,11,",",0.0019425615901127458
356,4012,7,22,24,11,",",0.0018556632567197084
356,4012,8,6,8,285,Ġand,0.0013868939131498337
356,4012,9,28,30,285,Ġand,0.0012365375878289342
356,4012,10,26,28,38081,Ġrut,0.0011589106870815158
357,11777,1,3,5,11,",",0.006698869168758392
357,11777,2,10,12,11,",",0.004096889868378639
357,11777,3,15,17,11,",",0.0029510098975151777
357,11777,4,46,48,11,",",0.002264351351186633
357,11777,5,17,19,11,",",0.0018532832618802786
357,11777,6,20,22,11,",",0.001838079420849681
357,11777,7,22,24,11,",",0.0015026169130578637
357,11777,8,6,8,285,Ġand,0.001446626498363912
357,11777,9,28,30,285,Ġand,0.0010277389083057642
357,11777,10,33,35,285,Ġand,0.0009485905175097287
358,1338,1,3,5,11,",",0.006784404627978802
358,1338,2,10,12,11,",",0.00404110224917531
358,1338,3,15,17,11,",",0.0029705441556870937
358,1338,4,46,48,11,",",0.0022658847738057375
358,1338,5,20,22,11,",",0.0018942918395623565
358,1338,6,17,19,11,",",0.0017018003854900599
358,1338,7,22,24,11,",",0.00141981802880764
358,1338,8,6,8,285,Ġand,0.0013766399351879954
358,1338,9,33,35,285,Ġand,0.000947106396779418
358,1338,10,28,30,285,Ġand,0.000935781339649111
359,12348,1,3,5,11,",",0.006624819710850716
359,12348,2,10,12,11,",",0.004028940573334694
359,12348,3,15,17,11,",",0.002968905260786414
359,12348,4,46,48,11,",",0.002282646019011736
359,12348,5,20,22,11,",",0.002006863709539175
359,12348,6,17,19,11,",",0.001621402334421873
359,12348,7,22,24,11,",",0.0014330249978229403
359,12348,8,6,8,285,Ġand,0.00134952156804502
359,12348,9,33,35,285,Ġand,0.0010762136662378907
359,12348,10,28,30,285,Ġand,0.0009883107850328088
360,6593,1,3,5,11,",",0.0063695465214550495
360,6593,2,10,12,11,",",0.004052319098263979
360,6593,3,15,17,11,",",0.0030077167320996523
360,6593,4,46,48,11,",",0.0021395401563495398
360,6593,5,20,22,11,",",0.0019138924544677138
360,6593,6,17,19,11,",",0.0015717396745458245
360,6593,7,22,24,11,",",0.0015044469619169831
360,6593,8,6,8,285,Ġand,0.0013210539473220706
360,6593,9,33,35,285,Ġand,0.0010535995243117213
360,6593,10,28,30,285,Ġand,0.0010239984840154648
361,11531,1,3,5,11,",",0.0066233049146831036
361,11531,2,10,12,11,",",0.004471481777727604
361,11531,3,15,17,11,",",0.003083059098571539
361,11531,4,46,48,11,",",0.002199276350438595
361,11531,5,20,22,11,",",0.001960846595466137
361,11531,6,18,20,6583,Ġdigital,0.0018046173499897122
361,11531,7,17,19,11,",",0.00173924898263067
361,11531,8,22,24,11,",",0.0017128419131040573
361,11531,9,19,21,14445,Ġpainting,0.0014133825898170471
361,11531,10,24,26,457,Ġby,0.001395914237946272
362,10943,1,3,5,11,",",0.006574652157723904
362,10943,2,10,12,11,",",0.004602985922247171
362,10943,3,15,17,11,",",0.0030180076137185097
362,10943,4,46,48,11,",",0.002192354528233409
362,10943,5,20,22,11,",",0.0018932486418634653
362,10943,6,17,19,11,",",0.0018390087643638253
362,10943,7,18,20,6583,Ġdigital,0.0017653030809015036
362,10943,8,22,24,11,",",0.0016855292487889528
362,10943,9,24,26,457,Ġby,0.0013220154214650393
362,10943,10,6,8,285,Ġand,0.0013208086602389812
363,254,1,3,5,11,",",0.00668381480500102
363,254,2,10,12,11,",",0.004439965356141329
363,254,3,15,17,11,",",0.0030109707731753588
363,254,4,46,48,11,",",0.002248512115329504
363,254,5,20,22,11,",",0.0018691002624109387
363,254,6,17,19,11,",",0.00181973772123456
363,254,7,18,20,6583,Ġdigital,0.0016100526554509997
363,254,8,22,24,11,",",0.0015726180281490088
363,254,9,6,8,285,Ġand,0.0012423174921423197
363,254,10,24,26,457,Ġby,0.0011726381490007043
364,7113,1,3,5,11,",",0.006734803784638643
364,7113,2,10,12,11,",",0.00413126964122057
364,7113,3,15,17,11,",",0.0030538025312125683
364,7113,4,46,48,11,",",0.002473816741257906
364,7113,5,20,22,11,",",0.0019371623639017344
364,7113,6,17,19,11,",",0.0017432355089113116
364,7113,7,22,24,11,",",0.0015507627977058291
364,7113,8,18,20,6583,Ġdigital,0.0015329041052609682
364,7113,9,6,8,285,Ġand,0.0012593300780281425
364,7113,10,42,44,296,il,0.001216318691149354
365,2072,1,3,5,11,",",0.006973310839384794
365,2072,2,10,12,11,",",0.003916377667337656
365,2072,3,15,17,11,",",0.0031880666501820087
365,2072,4,46,48,11,",",0.002629674505442381
365,2072,5,20,22,11,",",0.0019416239811107516
365,2072,6,17,19,11,",",0.001668861717917025
365,2072,7,39,41,997,ian,0.0014864534605294466
365,2072,8,22,24,11,",",0.0014541099080815911
365,2072,9,32,34,78,o,0.0013880111509934068
365,2072,10,6,8,285,Ġand,0.001199984340928495
366,10800,1,3,5,11,",",0.007138715125620365
366,10800,2,10,12,11,",",0.003894301364198327
366,10800,3,15,17,11,",",0.0032394484151154757
366,10800,4,46,48,11,",",0.002541966736316681
366,10800,5,20,22,11,",",0.001906852819956839
366,10800,6,17,19,11,",",0.0016873795539140701
366,10800,7,22,24,11,",",0.0014759686309844255
366,10800,8,6,8,285,Ġand,0.001233424642123282
366,10800,9,40,42,285,Ġand,0.0011859855148941278
366,10800,10,33,35,285,Ġand,0.0011585640022531152
367,4132,1,3,5,11,",",0.006804259493947029
367,4132,2,10,12,11,",",0.003783204359933734
367,4132,3,15,17,11,",",0.0030892151407897472
367,4132,4,46,48,11,",",0.002282719826325774
367,4132,5,20,22,11,",",0.0019770243670791388
367,4132,6,17,19,11,",",0.001748168608173728
367,4132,7,22,24,11,",",0.0015015542740002275
367,4132,8,6,8,285,Ġand,0.0011735142907127738
367,4132,9,40,42,285,Ġand,0.0011385877151042223
367,4132,10,33,35,285,Ġand,0.0010611285688355565
368,4684,1,3,5,11,",",0.006929578725248575
368,4684,2,10,12,11,",",0.0038107559084892273
368,4684,3,15,17,11,",",0.0029512585606426
368,4684,4,20,22,11,",",0.002488331636413932
368,4684,5,46,48,11,",",0.002260328736156225
368,4684,6,17,19,11,",",0.0018297317437827587
368,4684,7,22,24,11,",",0.0016056930180639029
368,4684,8,6,8,285,Ġand,0.0012838920811191201
368,4684,9,33,35,285,Ġand,0.0010685604065656662
368,4684,10,28,30,285,Ġand,0.001046976656652987
369,15611,1,3,5,11,",",0.0068237860687077045
369,15611,2,10,12,11,",",0.0037287792656570673
369,15611,3,20,22,11,",",0.002914286917075515
369,15611,4,15,17,11,",",0.0027903649024665356
369,15611,5,46,48,11,",",0.002323252148926258
369,15611,6,17,19,11,",",0.0019177559297531843
369,15611,7,22,24,11,",",0.0016559965442866087
369,15611,8,6,8,285,Ġand,0.0013336437987163663
369,15611,9,33,35,285,Ġand,0.0011988740880042315
369,15611,10,28,30,285,Ġand,0.0010951935546472669
370,6569,1,3,5,11,",",0.007002610247582197
370,6569,2,10,12,11,",",0.003826015628874302
370,6569,3,20,22,11,",",0.0029044984839856625
370,6569,4,15,17,11,",",0.002802331931889057
370,6569,5,46,48,11,",",0.0023482253309339285
370,6569,6,17,19,11,",",0.0018087842036038637
370,6569,7,22,24,11,",",0.00164976273663342
370,6569,8,6,8,285,Ġand,0.0012965950882062316
370,6569,9,33,35,285,Ġand,0.0011879862286150455
370,6569,10,28,30,285,Ġand,0.001132336212322116
371,15294,1,3,5,11,",",0.0068575856275856495
371,15294,2,20,22,11,",",0.004909619688987732
371,15294,3,10,12,11,",",0.0038966822903603315
371,15294,4,15,17,11,",",0.002791948150843382
371,15294,5,46,48,11,",",0.0026657457929104567
371,15294,6,17,19,11,",",0.001710684271529317
371,15294,7,22,24,11,",",0.0016441355692222714
371,15294,8,33,35,285,Ġand,0.0013217841042205691
371,15294,9,6,8,285,Ġand,0.0011938578682020307
371,15294,10,28,30,285,Ġand,0.0011315054725855589
372,839,1,3,5,11,",",0.007069435436278582
372,839,2,10,12,11,",",0.004180682357400656
372,839,3,20,22,11,",",0.004135698080062866
372,839,4,46,48,11,",",0.0029385238885879517
372,839,5,15,17,11,",",0.002780038397759199
372,839,6,22,24,11,",",0.0017733275890350342
372,839,7,17,19,11,",",0.0017037881771102548
372,839,8,33,35,285,Ġand,0.0015083833131939173
372,839,9,40,42,285,Ġand,0.001446666195988655
372,839,10,28,30,285,Ġand,0.0012263772077858448
373,10082,1,3,5,11,",",0.006937793921679258
373,10082,2,10,12,11,",",0.00423178356140852
373,10082,3,20,22,11,",",0.002908324357122183
373,10082,4,46,48,11,",",0.0028157299384474754
373,10082,5,15,17,11,",",0.0028081489726901054
373,10082,6,22,24,11,",",0.0018504096660763025
373,10082,7,17,19,11,",",0.0016678511165082455
373,10082,8,33,35,285,Ġand,0.0013729592319577932
373,10082,9,40,42,285,Ġand,0.001295011374168098
373,10082,10,6,8,285,Ġand,0.0011373440502211452
374,8159,1,3,5,11,",",0.006579386070370674
374,8159,2,10,12,11,",",0.004136315546929836
374,8159,3,46,48,11,",",0.0026753945276141167
374,8159,4,15,17,11,",",0.002651388058438897
374,8159,5,20,22,11,",",0.0023974564392119646
374,8159,6,22,24,11,",",0.0017661018064245582
374,8159,7,17,19,11,",",0.0016686447197571397
374,8159,8,33,35,285,Ġand,0.001306828809902072
374,8159,9,6,8,285,Ġand,0.0011468426091596484
374,8159,10,28,30,285,Ġand,0.0010707468027248979
375,4229,1,3,5,11,",",0.0066688875667750835
375,4229,2,10,12,11,",",0.003992809448391199
375,4229,3,15,17,11,",",0.002704544924199581
375,4229,4,46,48,11,",",0.0023180353455245495
375,4229,5,22,24,11,",",0.0020530931651592255
375,4229,6,20,22,11,",",0.001850093249231577
375,4229,7,17,19,11,",",0.0015888152411207557
375,4229,8,6,8,285,Ġand,0.0012155360309407115
375,4229,9,33,35,285,Ġand,0.0009663513628765941
375,4229,10,28,30,285,Ġand,0.000963278638664633
376,7872,1,3,5,11,",",0.00669902702793479
376,7872,2,10,12,11,",",0.0039427741430699825
376,7872,3,15,17,11,",",0.002771104220300913
376,7872,4,46,48,11,",",0.00237205158919096
376,7872,5,20,22,11,",",0.0019412030233070254
376,7872,6,22,24,11,",",0.001785874366760254
376,7872,7,17,19,11,",",0.001654101419262588
376,7872,8,6,8,285,Ġand,0.001271691988222301
376,7872,9,33,35,285,Ġand,0.0011168286437168717
376,7872,10,28,30,285,Ġand,0.001001339522190392
377,13706,1,3,5,11,",",0.006907495204359293
377,13706,2,10,12,11,",",0.003828074550256133
377,13706,3,15,17,11,",",0.0029523104894906282
377,13706,4,46,48,11,",",0.0023612393997609615
377,13706,5,20,22,11,",",0.0019163046963512897
377,13706,6,22,24,11,",",0.0018561091274023056
377,13706,7,17,19,11,",",0.0015811577904969454
377,13706,8,6,8,285,Ġand,0.001217612181790173
377,13706,9,28,30,285,Ġand,0.001018117880448699
377,13706,10,33,35,285,Ġand,0.0009997645393013954
378,13836,1,3,5,11,",",0.006986438296735287
378,13836,2,10,12,11,",",0.003989643417298794
378,13836,3,15,17,11,",",0.0029953690245747566
378,13836,4,46,48,11,",",0.0024974143598228693
378,13836,5,20,22,11,",",0.0019337753765285015
378,13836,6,17,19,11,",",0.0016272502252832055
378,13836,7,22,24,11,",",0.001589452032931149
378,13836,8,6,8,285,Ġand,0.0011617603013291955
378,13836,9,33,35,285,Ġand,0.0010875394800677896
378,13836,10,28,30,285,Ġand,0.0010505744721740484
379,6037,1,3,5,11,",",0.007415676023811102
379,6037,2,10,12,11,",",0.00468541169539094
379,6037,3,15,17,11,",",0.0029763588681817055
379,6037,4,46,48,11,",",0.002618605038151145
379,6037,5,20,22,11,",",0.0020328841637820005
379,6037,6,22,24,11,",",0.0018465440953150392
379,6037,7,17,19,11,",",0.001793230534531176
379,6037,8,28,30,285,Ġand,0.0013691976200789213
379,6037,9,33,35,285,Ġand,0.0013535985490307212
